Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
XHR,"Xenia Hotels & Resorts, Inc.",8.36,$948.5M,2015,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/xhr
XRX,Xerox Holdings Corporation,16.78,$3.57B,n/a,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/xrx
XIN,Xinyuan Real Estate Co Ltd,2.61,$140.14M,2007,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/xin
XPO,"XPO Logistics, Inc.",69.91,$6.37B,n/a,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/xpo
XYL,Xylem Inc.,62.02,$11.16B,2011,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/xyl
AUY,Yamana Gold Inc.,4.97,$4.73B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/auy
YELP,Yelp Inc.,21.31,$1.53B,2012,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/yelp
YETI,"YETI Holdings, Inc.",28.5,$2.48B,2018,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/yeti
YEXT,"Yext, Inc.",14.01,$1.65B,2017,Technology,EDP Services,https://old.nasdaq.com/symbol/yext
YRD,Yiren Digital Ltd.,3.79,$357.2M,2015,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/yrd
DAO,"Youdao, Inc.",23.63,$2.64B,2019,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/dao
YPF,YPF Sociedad Anonima,4.34,$1.71B,1993,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/ypf
YUMC,"Yum China Holdings, Inc.",46.56,$17.53B,2016,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/yumc
YUM,"Yum! Brands, Inc.",86.76,$26.11B,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/yum
ZEN,"Zendesk, Inc.",76,$8.68B,2014,Technology,EDP Services,https://old.nasdaq.com/symbol/zen
ZBH,"Zimmer Biomet Holdings, Inc.",122.67,$25.37B,n/a,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/zbh
ZTS,Zoetis Inc.,131.42,$62.42B,2013,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zts
ZTO,ZTO Express (Cayman) Inc.,34.37,$26.94B,2016,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/zto
ZUO,"Zuora, Inc.",10.85,$1.26B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/zuo
ZYME,Zymeworks Inc.,37.99,$1.49B,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zyme
