Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
AGX,"Argan, Inc.",36.92,$577.61M,n/a,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/agx
ARGD,"Argo Group International Holdings, Ltd.",25.4,n/a,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/argd
ARGO,"Argo Group International Holdings, Ltd.",31.39,$1.09B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/argo
ANET,"Arista Networks, Inc.",215.62,$16.32B,2014,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/anet
AI,Arlington Asset Investment Corp,2.41,$88.73M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ai
AI^B,Arlington Asset Investment Corp,15.4,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ai^b
AI^C,Arlington Asset Investment Corp,16.55,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ai^c
AIC,Arlington Asset Investment Corp,21.28,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aic
AIW,Arlington Asset Investment Corp,22,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aiw
ARLO,"Arlo Technologies, Inc.",2.23,$172.72M,2018,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/arlo
AHH,"Armada Hoffler Properties, Inc.",7.74,$601.9M,2013,Finance,Real Estate,https://old.nasdaq.com/symbol/ahh
AHH^A,"Armada Hoffler Properties, Inc.",18.13,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahh^a
ARR,"ARMOUR Residential REIT, Inc.",7.81,$504.42M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/arr
ARR^C,"ARMOUR Residential REIT, Inc.",21.14,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/arr^c
AFI,"Armstrong Flooring, Inc.",2.88,$62.08M,2016,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/afi
AWI,Armstrong World Industries Inc,71.32,$3.49B,n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/awi
ARW,"Arrow Electronics, Inc.",65.94,$5.19B,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/arw
AJG,Arthur J. Gallagher & Co.,90.3,$17.12B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/ajg
APAM,Artisan Partners Asset Management Inc.,27.98,$2.2B,2013,Finance,Investment Managers,https://old.nasdaq.com/symbol/apam
ASA,ASA Gold and Precious Metals Limited,15.4,$297.06M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asa
ABG,Asbury Automotive Group Inc,70.61,$1.36B,2002,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/abg
ASX,"ASE Technology Holding Co., Ltd.",4.27,$9.1B,2018,Technology,Semiconductors,https://old.nasdaq.com/symbol/asx
ASGN,ASGN Incorporated,57.86,$3.04B,1992,Technology,Professional Services,https://old.nasdaq.com/symbol/asgn
AHT,Ashford Hospitality Trust Inc,0.7419,$76.61M,2003,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aht
AHT^D,Ashford Hospitality Trust Inc,6.5,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^d
AHT^F,Ashford Hospitality Trust Inc,5.26,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^f
AHT^G,Ashford Hospitality Trust Inc,5.27,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^g
AHT^H,Ashford Hospitality Trust Inc,5.34,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^h
AHT^I,Ashford Hospitality Trust Inc,5.27,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^i
ASH,Ashland Global Holdings Inc.,61.46,$3.72B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/ash
ASPN,"Aspen Aerogels, Inc.",6.28,$167.01M,2014,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/aspn
AHL^C,Aspen Insurance Holdings Limited,25.28,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahl^c
AHL^D,Aspen Insurance Holdings Limited,23.4668,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahl^d
AHL^E,Aspen Insurance Holdings Limited,23.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahl^e
AMK,"AssetMark Financial Holdings, Inc.",25.94,$1.88B,2019,Finance,Investment Managers,https://old.nasdaq.com/symbol/amk
ASB,Associated Banc-Corp,13.26,$2.04B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/asb
ASB^C,Associated Banc-Corp,25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^c
ASB^D,Associated Banc-Corp,24.43,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^d
ASB^E,Associated Banc-Corp,24.85,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^e
AC,"Associated Capital Group, Inc.",36.58,$818.93M,2015,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ac
AIZ,"Assurant, Inc.",98.29,$5.86B,2004,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aiz
AIZP,"Assurant, Inc.",101.44,$291.64M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aizp
AGO,Assured Guaranty Ltd.,25.78,$2.24B,2004,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ago
AGO^B,Assured Guaranty Ltd.,25.63,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^b
AGO^E,Assured Guaranty Ltd.,25.03,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^e
AGO^F,Assured Guaranty Ltd.,25.08,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^f
AZN,Astrazeneca PLC,53.45,$140.28B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/azn
HOME,At Home Group Inc.,3.53,$226.29M,2016,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/home
T,AT&T Inc.,29.45,$209.83B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/t
T^A,AT&T Inc.,24.72,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/t^a
T^C,AT&T Inc.,22.87,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/t^c
TBB,AT&T Inc.,25.92,n/a,2017,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbb
TBC,AT&T Inc.,26.72,n/a,2018,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbc
ATTO,Atento S.A.,0.8,$56.94M,2014,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/atto
ATH,Athene Holding Ltd.,27.61,$5.36B,2016,Finance,Life Insurance,https://old.nasdaq.com/symbol/ath
ATH^A,Athene Holding Ltd.,24.71,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ath^a
ATH^B,Athene Holding Ltd.,23.08,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ath^b
ATKR,Atkore International Group Inc.,25.18,$1.19B,2016,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/atkr
AT,Atlantic Power Corporation,1.98,$186.98M,n/a,Energy,Electric Utilities: Central,https://old.nasdaq.com/symbol/at
ATCO,Atlas Corp.,6.85,$1.69B,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/atco
ATCO^D,Atlas Corp.,20.57,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^d
ATCO^E,Atlas Corp.,21.57,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^e
ATCO^G,Atlas Corp.,20.96,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^g
ATCO^H,Atlas Corp.,21,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^h
ATCO^I,Atlas Corp.,20.06,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^i
ATO,Atmos Energy Corporation,98.52,$12.05B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ato
ACB,Aurora Cannabis Inc.,17.1,$1.73B,2018,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/acb
ATHM,Autohome Inc.,75.55,$9B,2013,Technology,EDP Services,https://old.nasdaq.com/symbol/athm
ALV,"Autoliv, Inc.",62.26,$5.44B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/alv
AN,"AutoNation, Inc.",39.21,$3.42B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/an
AZO,"AutoZone, Inc.",1083,$25.29B,n/a,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/azo
AVLR,"Avalara, Inc.",101.2,$7.94B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/avlr
AVB,"AvalonBay Communities, Inc.",158.48,$22.3B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/avb
AGR,"Avangrid, Inc.",41,$12.67B,2015,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/agr
AVNS,"Avanos Medical, Inc.",27.63,$1.32B,2014,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/avns
AVTR,"Avantor, Inc.",18.28,$10.51B,2019,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/avtr
AVTR^A,"Avantor, Inc.",61.94,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/avtr^a
AVYA,Avaya Holdings Corp.,13.87,$1.15B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/avya
AVY,Avery Dennison Corporation,104.49,$8.71B,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/avy
AVA,Avista Corporation,38.29,$2.58B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ava
AXTA,Axalta Coating Systems Ltd.,21,$4.94B,2014,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/axta
AXS,Axis Capital Holdings Limited,36.28,$3.06B,2003,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/axs
AXS^E,Axis Capital Holdings Limited,22.8489,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/axs^e
AX,"Axos Financial, Inc.",21.01,$1.25B,2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/ax
AXO,"Axos Financial, Inc.",24.5458,n/a,2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/axo
AZUL,Azul S.A.,7.48,$851.5M,2017,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/azul
AZRE,Azure Power Global Limited,15.3,$728.83M,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/azre
AZZ,AZZ Inc.,30.06,$786.01M,n/a,Consumer Durables,Building Products,https://old.nasdaq.com/symbol/azz
BGS,"B&G Foods, Inc.",23.74,$1.52B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/bgs
BW,Babcock,2.02,$93.74M,2015,Capital Goods,Building Products,https://old.nasdaq.com/symbol/bw
BGH,Babson Global Short Duration High Yield Fund,11.1,$222.71M,2012,n/a,n/a,https://old.nasdaq.com/symbol/bgh
BMI,"Badger Meter, Inc.",60.71,$1.77B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bmi
BCSF,"Bain Capital Specialty Finance, Inc.",9.8,$506.17M,2018,n/a,n/a,https://old.nasdaq.com/symbol/bcsf
BCSF~,"Bain Capital Specialty Finance, Inc.",0.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bcsf~
BKR,Baker Hughes Company,15.34,$15.84B,2017,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/bkr
BBN,BalckRock Taxable Municipal Bond Trust,22.97,$1.31B,2010,n/a,n/a,https://old.nasdaq.com/symbol/bbn
BLL,Ball Corporation,64.35,$20.98B,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/bll
BANC,"Banc of California, Inc.",10.4,$521.64M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/banc
BANC^D,"Banc of California, Inc.",25.11,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/banc^d
BANC^E,"Banc of California, Inc.",24.873,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/banc^e
BBAR,Banco BBVA Argentina S.A.,3.61,$737.29M,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bbar
BBVA,Banco Bilbao Viscaya Argentaria S.A.,3.02,$20.1B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bbva
BBD,Banco Bradesco Sa,3.11,$27.48B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bbd
BBDO,Banco Bradesco Sa,2.91,$25.71B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bbdo
BCH,Banco De Chile,16.74,$8.46B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bch
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",11.89,$471.01M,1992,Finance,Commercial Banks,https://old.nasdaq.com/symbol/blx
BSBR,Banco Santander Brasil SA,4.33,$32.3B,2009,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsbr
BSAC,Banco Santander Chile,16.02,$7.55B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsac
BSMX,"Banco Santander Mexico, S.A., Institucion de Ban",2.79,$3.79B,2012,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsmx
SAN,"Banco Santander, S.A.",2.12,$35.21B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/san
SAN^B,"Banco Santander, S.A.",20.71,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/san^b
CIB,BanColombia S.A.,24.01,$5.77B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/cib
BXS,BancorpSouth Bank,20.4,$2.09B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bxs
BXS^A,BancorpSouth Bank,24.12,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bxs^a
BAC,Bank of America Corporation,22.93,$198.93B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bac
BAC^A,Bank of America Corporation,25.58,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^a
BAC^B,Bank of America Corporation,26.7,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^b
BAC^C,Bank of America Corporation,25.6,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^c
BAC^E,Bank of America Corporation,22.79,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^e
BAC^K,Bank of America Corporation,26.47,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^k
BAC^L,Bank of America Corporation,1332.05,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^l
BAC^M,Bank of America Corporation,25.46,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^m
BAC^N,Bank of America Corporation,24.74,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^n
BML^G,Bank of America Corporation,19.29,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^g
BML^H,Bank of America Corporation,19.34,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^h
BML^J,Bank of America Corporation,22.13,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^j
BML^L,Bank of America Corporation,21.32,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^l
BOH,Bank of Hawaii Corporation,61.02,$2.44B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/boh
BMO,Bank Of Montreal,47.69,$30.5B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bmo
NTB,Bank of N.T. Butterfield & Son Limited (The),22.45,$1.15B,2016,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ntb
BNS,Bank of Nova Scotia (The),38.31,$46.43B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bns
BKU,"BankUnited, Inc.",15.65,$1.45B,2011,Finance,Savings Institutions,https://old.nasdaq.com/symbol/bku
BCS,Barclays PLC,5.17,$22.41B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bcs
BBDC,"Barings BDC, Inc.",6.73,$322.78M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bbdc
MCI,Barings Corporate Investors,13.25,$371.73M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mci
MPV,Barings Participation Investors,11.62,$171.83M,1988,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/mpv
BNED,"Barnes & Noble Education, Inc",1.38,$66.65M,2015,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/bned
B,"Barnes Group, Inc.",36.72,$1.85B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/b
GOLD,Barrick Gold Corporation,27.2,$48.36B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/gold
BHC,Bausch Health Companies Inc.,17.36,$6.11B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bhc
BAX,Baxter International Inc.,86.82,$44.18B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bax
BTE,Baytex Energy Corp,0.3078,$172.51M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/bte
BBX,BBX Capital Corporation,1.75,$169M,2017,Finance,Real Estate,https://old.nasdaq.com/symbol/bbx
BCE,"BCE, Inc.",39.43,$35.66B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/bce
BZH,"Beazer Homes USA, Inc.",8.27,$256.6M,1994,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/bzh
BDX,"Becton, Dickinson and Company",264.77,$74.9B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bdx
BDC,Belden Inc,30.88,$1.37B,n/a,Basic Industries,Telecommunications Equipment,https://old.nasdaq.com/symbol/bdc
BRBR,"BellRing Brands, Inc.",20.07,$791.33M,2019,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/brbr
BHE,"Benchmark Electronics, Inc.",20.85,$759.27M,n/a,Technology,Electrical Products,https://old.nasdaq.com/symbol/bhe
BRK.A,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/brk.a
BRK.B,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/brk.b
BHLB,"Berkshire Hills Bancorp, Inc.",10.93,$548.68M,n/a,Finance,Banks,https://old.nasdaq.com/symbol/bhlb
BERY,"Berry Global Group, Inc.",42.11,$5.58B,2012,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/bery
BBY,"Best Buy Co., Inc.",87.16,$22.44B,n/a,Consumer Services,Consumer Electronics/Video Chains,https://old.nasdaq.com/symbol/bby
BEST,BEST Inc.,5.21,$2.04B,2017,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/best
BGSF,BG Staffing Inc,9.88,$101.83M,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/bgsf
BHP,BHP Group Limited,44.79,$113.27B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/bhp
BBL,BHP Group Plc,37.42,$94.62B,n/a,Energy,Coal Mining,https://old.nasdaq.com/symbol/bbl
BIG,"Big Lots, Inc.",30.61,$1.2B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/big
BH,Biglari Holdings Inc.,58.41,$132.91M,2018,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/bh
BH.A,Biglari Holdings Inc.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bh.a
BILL,"Bill.com Holdings, Inc.",76.12,$5.52B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bill
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,50.48,$2.95B,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bhvn
BIO,"Bio-Rad Laboratories, Inc.",471.42,$13.98B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/bio
BIO.B,"Bio-Rad Laboratories, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bio.b
BITA,Bitauto Holdings Limited,11.23,$797.73M,2010,Technology,EDP Services,https://old.nasdaq.com/symbol/bita
BJ,"BJ&#39;s Wholesale Club Holdings, Inc.",28.93,$4.01B,2018,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/bj
BKH,Black Hills Corporation,59.26,$3.72B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/bkh
BKI,"Black Knight, Inc.",74.81,$11.22B,2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bki
BSM,"Black Stone Minerals, L.P.",6.28,$1.3B,2015,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/bsm
BB,BlackBerry Limited,4.49,$2.49B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bb
BGIO,BlackRock 2022 Global Income Opportunity Trust,7.81,$172.89M,2017,n/a,n/a,https://old.nasdaq.com/symbol/bgio
BFZ,BlackRock California Municipal Income Trust,12.37,$394.64M,2001,n/a,n/a,https://old.nasdaq.com/symbol/bfz
CII,Blackrock Capital and Income Strategies Fund Inc,13.95,$615.49M,2004,n/a,n/a,https://old.nasdaq.com/symbol/cii
BHK,Blackrock Core Bond Trust,14.67,$791.23M,2001,n/a,n/a,https://old.nasdaq.com/symbol/bhk
HYT,"Blackrock Corporate High Yield Fund, Inc.",9.39,$1.14B,2003,n/a,n/a,https://old.nasdaq.com/symbol/hyt
BTZ,BlackRock Credit Allocation Income Trust,12.71,$1.32B,2006,n/a,n/a,https://old.nasdaq.com/symbol/btz
DSU,"Blackrock Debt Strategies Fund, Inc.",9.07,$448.2M,1998,n/a,n/a,https://old.nasdaq.com/symbol/dsu
BGR,BlackRock Energy and Resources Trust,7.18,$214.15M,2004,n/a,n/a,https://old.nasdaq.com/symbol/bgr
BDJ,Blackrock Enhanced Equity Dividend Trust,7,$1.31B,2005,n/a,n/a,https://old.nasdaq.com/symbol/bdj
EGF,"Blackrock Enhanced Government Fund, Inc",13.07,$61.89M,2005,n/a,n/a,https://old.nasdaq.com/symbol/egf
FRA,Blackrock Floating Rate Income Strategies Fund Inc,10.66,$382.75M,2003,n/a,n/a,https://old.nasdaq.com/symbol/fra
BFO,Blackrock Florida Municipal 2020 Term Trust,14.59,$79.85M,2003,n/a,n/a,https://old.nasdaq.com/symbol/bfo
BGT,Blackrock Global,10.45,$239.86M,2004,n/a,n/a,https://old.nasdaq.com/symbol/bgt
BOE,Blackrock Global,9.03,$592.21M,2005,n/a,n/a,https://old.nasdaq.com/symbol/boe
BME,Blackrock Health Sciences Trust,41,$455.8M,2005,n/a,n/a,https://old.nasdaq.com/symbol/bme
BMEZ,BlackRock Health Sciences Trust II,19.95,$2.09B,2020,n/a,n/a,https://old.nasdaq.com/symbol/bmez
BAF,BlackRock Income Investment Quality Trust,13,$113.74M,2002,n/a,n/a,https://old.nasdaq.com/symbol/baf
BKT,BlackRock Income Trust Inc. (The),6.09,$388.52M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bkt
BGY,"BLACKROCK INTERNATIONAL, LTD.",4.88,$515.72M,2007,n/a,n/a,https://old.nasdaq.com/symbol/bgy
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),14.64,$251.6M,1993,n/a,n/a,https://old.nasdaq.com/symbol/bkn
BTA,BlackRock Long-Term Municipal Advantage Trust,10.87,$145.94M,2006,n/a,n/a,https://old.nasdaq.com/symbol/bta
BZM,BlackRock Maryland Municipal Bond Trust,13.2338,$27.55M,2002,n/a,n/a,https://old.nasdaq.com/symbol/bzm
MHE,BlackRock Massachusetts Tax-Exempt Trust,12.28,$29.12M,1993,n/a,n/a,https://old.nasdaq.com/symbol/mhe
